image_id,raw_image_path,processed_image_path,thumbnail_path,source_root,split,filename,material_type,script_family,is_manuscript,notes
153,data\raw\manuscripts\manuscri30.PNG,data\processed\images_1024\manuscri30.PNG,data\processed\thumbnails\manuscri30.PNG,,,manuscri30.PNG,,,,auto: needs manual review
154,data\raw\manuscripts\manuscri31.PNG,data\processed\images_1024\manuscri31.PNG,data\processed\thumbnails\manuscri31.PNG,,,manuscri31.PNG,,,,auto: needs manual review
155,data\raw\manuscripts\manuscri32.PNG,data\processed\images_1024\manuscri32.PNG,data\processed\thumbnails\manuscri32.PNG,,,manuscri32.PNG,,,,auto: needs manual review
156,data\raw\manuscripts\manuscri33.PNG,data\processed\images_1024\manuscri33.PNG,data\processed\thumbnails\manuscri33.PNG,,,manuscri33.PNG,,,,auto: needs manual review
157,data\raw\manuscripts\manuscri34.PNG,data\processed\images_1024\manuscri34.PNG,data\processed\thumbnails\manuscri34.PNG,,,manuscri34.PNG,,,,auto: needs manual review
158,data\raw\manuscripts\manuscri35.PNG,data\processed\images_1024\manuscri35.PNG,data\processed\thumbnails\manuscri35.PNG,,,manuscri35.PNG,,,,auto: needs manual review
159,data\raw\manuscripts\manuscri36.PNG,data\processed\images_1024\manuscri36.PNG,data\processed\thumbnails\manuscri36.PNG,,,manuscri36.PNG,,,,auto: needs manual review
160,data\raw\manuscripts\manuscri37.PNG,data\processed\images_1024\manuscri37.PNG,data\processed\thumbnails\manuscri37.PNG,,,manuscri37.PNG,,,,auto: needs manual review
161,data\raw\manuscripts\manuscri38.PNG,data\processed\images_1024\manuscri38.PNG,data\processed\thumbnails\manuscri38.PNG,,,manuscri38.PNG,,,,auto: needs manual review
162,data\raw\manuscripts\manuscri39.PNG,data\processed\images_1024\manuscri39.PNG,data\processed\thumbnails\manuscri39.PNG,,,manuscri39.PNG,,,,auto: needs manual review
163,data\raw\manuscripts\manuscri40.PNG,data\processed\images_1024\manuscri40.PNG,data\processed\thumbnails\manuscri40.PNG,,,manuscri40.PNG,,,,auto: needs manual review
164,data\raw\manuscripts\manuscri41.PNG,data\processed\images_1024\manuscri41.PNG,data\processed\thumbnails\manuscri41.PNG,,,manuscri41.PNG,,,,auto: needs manual review
165,data\raw\manuscripts\manuscri42.PNG,data\processed\images_1024\manuscri42.PNG,data\processed\thumbnails\manuscri42.PNG,,,manuscri42.PNG,,,,auto: needs manual review
166,data\raw\manuscripts\manuscri43.PNG,data\processed\images_1024\manuscri43.PNG,data\processed\thumbnails\manuscri43.PNG,,,manuscri43.PNG,,,,auto: needs manual review
167,data\raw\manuscripts\manuscri44.PNG,data\processed\images_1024\manuscri44.PNG,data\processed\thumbnails\manuscri44.PNG,,,manuscri44.PNG,,,,auto: needs manual review
168,data\raw\manuscripts\manuscri45.PNG,data\processed\images_1024\manuscri45.PNG,data\processed\thumbnails\manuscri45.PNG,,,manuscri45.PNG,,,,auto: needs manual review
169,data\raw\manuscripts\manuscri46.PNG,data\processed\images_1024\manuscri46.PNG,data\processed\thumbnails\manuscri46.PNG,,,manuscri46.PNG,,,,auto: needs manual review
170,data\raw\manuscripts\manuscri47.PNG,data\processed\images_1024\manuscri47.PNG,data\processed\thumbnails\manuscri47.PNG,,,manuscri47.PNG,,,,auto: needs manual review
171,data\raw\manuscripts\manuscri48.PNG,data\processed\images_1024\manuscri48.PNG,data\processed\thumbnails\manuscri48.PNG,,,manuscri48.PNG,,,,auto: needs manual review
172,data\raw\manuscripts\manuscri49.PNG,data\processed\images_1024\manuscri49.PNG,data\processed\thumbnails\manuscri49.PNG,,,manuscri49.PNG,,,,auto: needs manual review
173,data\raw\manuscripts\manuscri50.PNG,data\processed\images_1024\manuscri50.PNG,data\processed\thumbnails\manuscri50.PNG,,,manuscri50.PNG,,,,auto: needs manual review
174,data\raw\manuscripts\manuscri51.PNG,data\processed\images_1024\manuscri51.PNG,data\processed\thumbnails\manuscri51.PNG,,,manuscri51.PNG,,,,auto: needs manual review
175,data\raw\manuscripts\manuscri52.PNG,data\processed\images_1024\manuscri52.PNG,data\processed\thumbnails\manuscri52.PNG,,,manuscri52.PNG,,,,auto: needs manual review
176,data\raw\manuscripts\manuscri53.PNG,data\processed\images_1024\manuscri53.PNG,data\processed\thumbnails\manuscri53.PNG,,,manuscri53.PNG,,,,auto: needs manual review
177,data\raw\manuscripts\manuscri54.PNG,data\processed\images_1024\manuscri54.PNG,data\processed\thumbnails\manuscri54.PNG,,,manuscri54.PNG,,,,auto: needs manual review
178,data\raw\manuscripts\manuscri55.PNG,data\processed\images_1024\manuscri55.PNG,data\processed\thumbnails\manuscri55.PNG,,,manuscri55.PNG,,,,auto: needs manual review
179,data\raw\manuscripts\manuscri56.PNG,data\processed\images_1024\manuscri56.PNG,data\processed\thumbnails\manuscri56.PNG,,,manuscri56.PNG,,,,auto: needs manual review
180,data\raw\manuscripts\manuscri57.PNG,data\processed\images_1024\manuscri57.PNG,data\processed\thumbnails\manuscri57.PNG,,,manuscri57.PNG,,,,auto: needs manual review
181,data\raw\manuscripts\manuscri58.PNG,data\processed\images_1024\manuscri58.PNG,data\processed\thumbnails\manuscri58.PNG,,,manuscri58.PNG,,,,auto: needs manual review
182,data\raw\manuscripts\manuscri59.PNG,data\processed\images_1024\manuscri59.PNG,data\processed\thumbnails\manuscri59.PNG,,,manuscri59.PNG,,,,auto: needs manual review
183,data\raw\manuscripts\manuscri60.PNG,data\processed\images_1024\manuscri60.PNG,data\processed\thumbnails\manuscri60.PNG,,,manuscri60.PNG,,,,auto: needs manual review
184,data\raw\manuscripts\manuscri61.PNG,data\processed\images_1024\manuscri61.PNG,data\processed\thumbnails\manuscri61.PNG,,,manuscri61.PNG,,,,auto: needs manual review
185,data\raw\manuscripts\manuscri62.PNG,data\processed\images_1024\manuscri62.PNG,data\processed\thumbnails\manuscri62.PNG,,,manuscri62.PNG,,,,auto: needs manual review
186,data\raw\manuscripts\manuscri63.PNG,data\processed\images_1024\manuscri63.PNG,data\processed\thumbnails\manuscri63.PNG,,,manuscri63.PNG,,,,auto: needs manual review
187,data\raw\manuscripts\manuscri64.PNG,data\processed\images_1024\manuscri64.PNG,data\processed\thumbnails\manuscri64.PNG,,,manuscri64.PNG,,,,auto: needs manual review
188,data\raw\manuscripts\manuscri65.PNG,data\processed\images_1024\manuscri65.PNG,data\processed\thumbnails\manuscri65.PNG,,,manuscri65.PNG,,,,auto: needs manual review
189,data\raw\manuscripts\manuscri66.PNG,data\processed\images_1024\manuscri66.PNG,data\processed\thumbnails\manuscri66.PNG,,,manuscri66.PNG,,,,auto: needs manual review
190,data\raw\manuscripts\manuscri67.PNG,data\processed\images_1024\manuscri67.PNG,data\processed\thumbnails\manuscri67.PNG,,,manuscri67.PNG,,,,auto: needs manual review
191,data\raw\manuscripts\manuscri68.PNG,data\processed\images_1024\manuscri68.PNG,data\processed\thumbnails\manuscri68.PNG,,,manuscri68.PNG,,,,auto: needs manual review
192,data\raw\manuscripts\manuscri69.PNG,data\processed\images_1024\manuscri69.PNG,data\processed\thumbnails\manuscri69.PNG,,,manuscri69.PNG,,,,auto: needs manual review
193,data\raw\manuscripts\manuscri70.PNG,data\processed\images_1024\manuscri70.PNG,data\processed\thumbnails\manuscri70.PNG,,,manuscri70.PNG,,,,auto: needs manual review
194,data\raw\manuscripts\manuscri71.PNG,data\processed\images_1024\manuscri71.PNG,data\processed\thumbnails\manuscri71.PNG,,,manuscri71.PNG,,,,auto: needs manual review
195,data\raw\manuscripts\manuscri72.PNG,data\processed\images_1024\manuscri72.PNG,data\processed\thumbnails\manuscri72.PNG,,,manuscri72.PNG,,,,auto: needs manual review
196,data\raw\manuscripts\manuscri73.PNG,data\processed\images_1024\manuscri73.PNG,data\processed\thumbnails\manuscri73.PNG,,,manuscri73.PNG,,,,auto: needs manual review
197,data\raw\manuscripts\manuscri74.PNG,data\processed\images_1024\manuscri74.PNG,data\processed\thumbnails\manuscri74.PNG,,,manuscri74.PNG,,,,auto: needs manual review
198,data\raw\manuscripts\manuscri75.PNG,data\processed\images_1024\manuscri75.PNG,data\processed\thumbnails\manuscri75.PNG,,,manuscri75.PNG,,,,auto: needs manual review
199,data\raw\manuscripts\manuscri76.PNG,data\processed\images_1024\manuscri76.PNG,data\processed\thumbnails\manuscri76.PNG,,,manuscri76.PNG,,,,auto: needs manual review
200,data\raw\manuscripts\manuscri77.PNG,data\processed\images_1024\manuscri77.PNG,data\processed\thumbnails\manuscri77.PNG,,,manuscri77.PNG,,,,auto: needs manual review
201,data\raw\manuscripts\manuscri78.PNG,data\processed\images_1024\manuscri78.PNG,data\processed\thumbnails\manuscri78.PNG,,,manuscri78.PNG,,,,auto: needs manual review
202,data\raw\manuscripts\manuscri79.PNG,data\processed\images_1024\manuscri79.PNG,data\processed\thumbnails\manuscri79.PNG,,,manuscri79.PNG,,,,auto: needs manual review
203,data\raw\manuscripts\manuscri80.PNG,data\processed\images_1024\manuscri80.PNG,data\processed\thumbnails\manuscri80.PNG,,,manuscri80.PNG,,,,auto: needs manual review
204,data\raw\manuscripts\manuscri81.PNG,data\processed\images_1024\manuscri81.PNG,data\processed\thumbnails\manuscri81.PNG,,,manuscri81.PNG,,,,auto: needs manual review
205,data\raw\manuscripts\manuscri82.PNG,data\processed\images_1024\manuscri82.PNG,data\processed\thumbnails\manuscri82.PNG,,,manuscri82.PNG,,,,auto: needs manual review
206,data\raw\manuscripts\manuscri83.PNG,data\processed\images_1024\manuscri83.PNG,data\processed\thumbnails\manuscri83.PNG,,,manuscri83.PNG,,,,auto: needs manual review
207,data\raw\manuscripts\manuscri84.PNG,data\processed\images_1024\manuscri84.PNG,data\processed\thumbnails\manuscri84.PNG,,,manuscri84.PNG,,,,auto: needs manual review
208,data\raw\manuscripts\manuscri85.PNG,data\processed\images_1024\manuscri85.PNG,data\processed\thumbnails\manuscri85.PNG,,,manuscri85.PNG,,,,auto: needs manual review
209,data\raw\manuscripts\manuscri86.PNG,data\processed\images_1024\manuscri86.PNG,data\processed\thumbnails\manuscri86.PNG,,,manuscri86.PNG,,,,auto: needs manual review
210,data\raw\manuscripts\manuscri87.PNG,data\processed\images_1024\manuscri87.PNG,data\processed\thumbnails\manuscri87.PNG,,,manuscri87.PNG,,,,auto: needs manual review
211,data\raw\manuscripts\manuscri88.PNG,data\processed\images_1024\manuscri88.PNG,data\processed\thumbnails\manuscri88.PNG,,,manuscri88.PNG,,,,auto: needs manual review
212,data\raw\manuscripts\manuscri89.PNG,data\processed\images_1024\manuscri89.PNG,data\processed\thumbnails\manuscri89.PNG,,,manuscri89.PNG,,,,auto: needs manual review
213,data\raw\manuscripts\manuscri90.PNG,data\processed\images_1024\manuscri90.PNG,data\processed\thumbnails\manuscri90.PNG,,,manuscri90.PNG,,,,auto: needs manual review
214,data\raw\manuscripts\manuscri91.PNG,data\processed\images_1024\manuscri91.PNG,data\processed\thumbnails\manuscri91.PNG,,,manuscri91.PNG,,,,auto: needs manual review
215,data\raw\manuscripts\manuscri92.PNG,data\processed\images_1024\manuscri92.PNG,data\processed\thumbnails\manuscri92.PNG,,,manuscri92.PNG,,,,auto: needs manual review
216,data\raw\manuscripts\manuscri93.PNG,data\processed\images_1024\manuscri93.PNG,data\processed\thumbnails\manuscri93.PNG,,,manuscri93.PNG,,,,auto: needs manual review
217,data\raw\manuscripts\manuscri94.PNG,data\processed\images_1024\manuscri94.PNG,data\processed\thumbnails\manuscri94.PNG,,,manuscri94.PNG,,,,auto: needs manual review
218,data\raw\manuscripts\manuscri95.PNG,data\processed\images_1024\manuscri95.PNG,data\processed\thumbnails\manuscri95.PNG,,,manuscri95.PNG,,,,auto: needs manual review
219,data\raw\manuscripts\manuscri96.PNG,data\processed\images_1024\manuscri96.PNG,data\processed\thumbnails\manuscri96.PNG,,,manuscri96.PNG,,,,auto: needs manual review
220,data\raw\manuscripts\manuscri97.PNG,data\processed\images_1024\manuscri97.PNG,data\processed\thumbnails\manuscri97.PNG,,,manuscri97.PNG,,,,auto: needs manual review
221,data\raw\manuscripts\manuscri98.PNG,data\processed\images_1024\manuscri98.PNG,data\processed\thumbnails\manuscri98.PNG,,,manuscri98.PNG,,,,auto: needs manual review
222,data\raw\manuscripts\manuscri99.PNG,data\processed\images_1024\manuscri99.PNG,data\processed\thumbnails\manuscri99.PNG,,,manuscri99.PNG,,,,auto: needs manual review
223,data\raw\manuscripts\manuscript1.PNG,data\processed\images_1024\manuscript1.PNG,data\processed\thumbnails\manuscript1.PNG,,,manuscript1.PNG,,,,auto: needs manual review
224,data\raw\manuscripts\manuscript10.PNG,data\processed\images_1024\manuscript10.PNG,data\processed\thumbnails\manuscript10.PNG,,,manuscript10.PNG,,,,auto: needs manual review
225,data\raw\manuscripts\manuscript11.PNG,data\processed\images_1024\manuscript11.PNG,data\processed\thumbnails\manuscript11.PNG,,,manuscript11.PNG,,,,auto: needs manual review
226,data\raw\manuscripts\manuscript12.PNG,data\processed\images_1024\manuscript12.PNG,data\processed\thumbnails\manuscript12.PNG,,,manuscript12.PNG,,,,auto: needs manual review
227,data\raw\manuscripts\manuscript13.PNG,data\processed\images_1024\manuscript13.PNG,data\processed\thumbnails\manuscript13.PNG,,,manuscript13.PNG,,,,auto: needs manual review
228,data\raw\manuscripts\manuscript14.PNG,data\processed\images_1024\manuscript14.PNG,data\processed\thumbnails\manuscript14.PNG,,,manuscript14.PNG,,,,auto: needs manual review
229,data\raw\manuscripts\manuscript15.PNG,data\processed\images_1024\manuscript15.PNG,data\processed\thumbnails\manuscript15.PNG,,,manuscript15.PNG,,,,auto: needs manual review
230,data\raw\manuscripts\manuscript16.PNG,data\processed\images_1024\manuscript16.PNG,data\processed\thumbnails\manuscript16.PNG,,,manuscript16.PNG,,,,auto: needs manual review
231,data\raw\manuscripts\manuscript17.PNG,data\processed\images_1024\manuscript17.PNG,data\processed\thumbnails\manuscript17.PNG,,,manuscript17.PNG,,,,auto: needs manual review
232,data\raw\manuscripts\manuscript18.PNG,data\processed\images_1024\manuscript18.PNG,data\processed\thumbnails\manuscript18.PNG,,,manuscript18.PNG,,,,auto: needs manual review
233,data\raw\manuscripts\manuscript19.PNG,data\processed\images_1024\manuscript19.PNG,data\processed\thumbnails\manuscript19.PNG,,,manuscript19.PNG,,,,auto: needs manual review
234,data\raw\manuscripts\manuscript2.PNG,data\processed\images_1024\manuscript2.PNG,data\processed\thumbnails\manuscript2.PNG,,,manuscript2.PNG,,,,auto: needs manual review
235,data\raw\manuscripts\manuscript20.PNG,data\processed\images_1024\manuscript20.PNG,data\processed\thumbnails\manuscript20.PNG,,,manuscript20.PNG,,,,auto: needs manual review
236,data\raw\manuscripts\manuscript21.PNG,data\processed\images_1024\manuscript21.PNG,data\processed\thumbnails\manuscript21.PNG,,,manuscript21.PNG,,,,auto: needs manual review
237,data\raw\manuscripts\manuscript3.PNG,data\processed\images_1024\manuscript3.PNG,data\processed\thumbnails\manuscript3.PNG,,,manuscript3.PNG,,,,auto: needs manual review
238,data\raw\manuscripts\manuscript4.PNG,data\processed\images_1024\manuscript4.PNG,data\processed\thumbnails\manuscript4.PNG,,,manuscript4.PNG,,,,auto: needs manual review
239,data\raw\manuscripts\manuscript5.PNG,data\processed\images_1024\manuscript5.PNG,data\processed\thumbnails\manuscript5.PNG,,,manuscript5.PNG,,,,auto: needs manual review
240,data\raw\manuscripts\manuscript6.PNG,data\processed\images_1024\manuscript6.PNG,data\processed\thumbnails\manuscript6.PNG,,,manuscript6.PNG,,,,auto: needs manual review
241,data\raw\manuscripts\manuscript7.PNG,data\processed\images_1024\manuscript7.PNG,data\processed\thumbnails\manuscript7.PNG,,,manuscript7.PNG,,,,auto: needs manual review
242,data\raw\manuscripts\manuscript8.PNG,data\processed\images_1024\manuscript8.PNG,data\processed\thumbnails\manuscript8.PNG,,,manuscript8.PNG,,,,auto: needs manual review
243,data\raw\manuscripts\manuscript9.PNG,data\processed\images_1024\manuscript9.PNG,data\processed\thumbnails\manuscript9.PNG,,,manuscript9.PNG,,,,auto: needs manual review
244,data\raw\manuscripts\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,data\processed\images_1024\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,data\processed\thumbnails\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,,,Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,,,,auto: needs manual review
245,data\raw\manuscripts\Rigveda_MS2097.jpg,data\processed\images_1024\Rigveda_MS2097.jpg,data\processed\thumbnails\Rigveda_MS2097.jpg,,,Rigveda_MS2097.jpg,,,,auto: needs manual review
246,data\raw\manuscripts\Vedas_palm_leaf_manuscript_2C_Tamil_Grantha_Script_2C_Sanskrit_2C_Tamil_Nadu.jpg,data\processed\images_1024\Vedas_palm_leaf_manuscript_2C_Tamil_Grantha_Script_2C_Sanskrit_2C_Tamil_Nadu.jpg,data\processed\thumbnails\Vedas_palm_leaf_manuscript_2C_Tamil_Grantha_Script_2C_Sanskrit_2C_Tamil_Nadu.jpg,,,Vedas_palm_leaf_manuscript_2C_Tamil_Grantha_Script_2C_Sanskrit_2C_Tamil_Nadu.jpg,,,,auto: needs manual review
247,data\raw\manuscripts\hf_sanskrit_ocr\train\10.png,data\processed\images_1024\hf_sanskrit_ocr\train\10.png,data\processed\thumbnails\hf_sanskrit_ocr\train\10.png,hf_sanskrit_ocr,train,10.png,printed,Devanagari,no, auto: HF OCR typed sample
248,data\raw\manuscripts\hf_sanskrit_ocr\train\1003.png,data\processed\images_1024\hf_sanskrit_ocr\train\1003.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1003.png,hf_sanskrit_ocr,train,1003.png,printed,Devanagari,no, auto: HF OCR typed sample
249,data\raw\manuscripts\hf_sanskrit_ocr\train\1004.png,data\processed\images_1024\hf_sanskrit_ocr\train\1004.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1004.png,hf_sanskrit_ocr,train,1004.png,printed,Devanagari,no, auto: HF OCR typed sample
250,data\raw\manuscripts\hf_sanskrit_ocr\train\1006.png,data\processed\images_1024\hf_sanskrit_ocr\train\1006.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1006.png,hf_sanskrit_ocr,train,1006.png,printed,Devanagari,no, auto: HF OCR typed sample
