data_type,date_end_ce,date_start_ce,filename,folio_id,image_id,manuscript_id,material_type,processed_image_path,raw_image_path,script_family,source_root,split,text_file_path,thumbnail_path,work_title
image,,,manuscri198.PNG,FOLIO_000135,135,nan_000135,,data\processed\images_1024\manuscri198.PNG,data\raw\manuscripts\manuscri198.PNG,,,,,data\processed\thumbnails\manuscri198.PNG,
image,,,manuscri199.PNG,FOLIO_000136,136,nan_000136,,data\processed\images_1024\manuscri199.PNG,data\raw\manuscripts\manuscri199.PNG,,,,,data\processed\thumbnails\manuscri199.PNG,
image,,,manuscri20.PNG,FOLIO_000137,137,nan_000137,,data\processed\images_1024\manuscri20.PNG,data\raw\manuscripts\manuscri20.PNG,,,,,data\processed\thumbnails\manuscri20.PNG,
image,,,manuscri200.PNG,FOLIO_000138,138,nan_000138,,data\processed\images_1024\manuscri200.PNG,data\raw\manuscripts\manuscri200.PNG,,,,,data\processed\thumbnails\manuscri200.PNG,
image,,,manuscri201.PNG,FOLIO_000139,139,nan_000139,,data\processed\images_1024\manuscri201.PNG,data\raw\manuscripts\manuscri201.PNG,,,,,data\processed\thumbnails\manuscri201.PNG,
image,,,manuscri202.PNG,FOLIO_000140,140,nan_000140,,data\processed\images_1024\manuscri202.PNG,data\raw\manuscripts\manuscri202.PNG,,,,,data\processed\thumbnails\manuscri202.PNG,
image,,,manuscri203.PNG,FOLIO_000141,141,nan_000141,,data\processed\images_1024\manuscri203.PNG,data\raw\manuscripts\manuscri203.PNG,,,,,data\processed\thumbnails\manuscri203.PNG,
image,,,manuscri204.PNG,FOLIO_000142,142,nan_000142,,data\processed\images_1024\manuscri204.PNG,data\raw\manuscripts\manuscri204.PNG,,,,,data\processed\thumbnails\manuscri204.PNG,
image,,,manuscri205.PNG,FOLIO_000143,143,nan_000143,,data\processed\images_1024\manuscri205.PNG,data\raw\manuscripts\manuscri205.PNG,,,,,data\processed\thumbnails\manuscri205.PNG,
image,,,manuscri21.PNG,FOLIO_000144,144,nan_000144,,data\processed\images_1024\manuscri21.PNG,data\raw\manuscripts\manuscri21.PNG,,,,,data\processed\thumbnails\manuscri21.PNG,
image,,,manuscri22.PNG,FOLIO_000145,145,nan_000145,,data\processed\images_1024\manuscri22.PNG,data\raw\manuscripts\manuscri22.PNG,,,,,data\processed\thumbnails\manuscri22.PNG,
image,,,manuscri23.PNG,FOLIO_000146,146,nan_000146,,data\processed\images_1024\manuscri23.PNG,data\raw\manuscripts\manuscri23.PNG,,,,,data\processed\thumbnails\manuscri23.PNG,
image,,,manuscri24.PNG,FOLIO_000147,147,nan_000147,,data\processed\images_1024\manuscri24.PNG,data\raw\manuscripts\manuscri24.PNG,,,,,data\processed\thumbnails\manuscri24.PNG,
image,,,manuscri25.PNG,FOLIO_000148,148,nan_000148,,data\processed\images_1024\manuscri25.PNG,data\raw\manuscripts\manuscri25.PNG,,,,,data\processed\thumbnails\manuscri25.PNG,
image,,,manuscri26.PNG,FOLIO_000149,149,nan_000149,,data\processed\images_1024\manuscri26.PNG,data\raw\manuscripts\manuscri26.PNG,,,,,data\processed\thumbnails\manuscri26.PNG,
image,,,manuscri27.PNG,FOLIO_000150,150,nan_000150,,data\processed\images_1024\manuscri27.PNG,data\raw\manuscripts\manuscri27.PNG,,,,,data\processed\thumbnails\manuscri27.PNG,
image,,,manuscri28.PNG,FOLIO_000151,151,nan_000151,,data\processed\images_1024\manuscri28.PNG,data\raw\manuscripts\manuscri28.PNG,,,,,data\processed\thumbnails\manuscri28.PNG,
image,,,manuscri29.PNG,FOLIO_000152,152,nan_000152,,data\processed\images_1024\manuscri29.PNG,data\raw\manuscripts\manuscri29.PNG,,,,,data\processed\thumbnails\manuscri29.PNG,
image,,,manuscri30.PNG,FOLIO_000153,153,nan_000153,,data\processed\images_1024\manuscri30.PNG,data\raw\manuscripts\manuscri30.PNG,,,,,data\processed\thumbnails\manuscri30.PNG,
image,,,manuscri31.PNG,FOLIO_000154,154,nan_000154,,data\processed\images_1024\manuscri31.PNG,data\raw\manuscripts\manuscri31.PNG,,,,,data\processed\thumbnails\manuscri31.PNG,
image,,,manuscri32.PNG,FOLIO_000155,155,nan_000155,,data\processed\images_1024\manuscri32.PNG,data\raw\manuscripts\manuscri32.PNG,,,,,data\processed\thumbnails\manuscri32.PNG,
image,,,manuscri33.PNG,FOLIO_000156,156,nan_000156,,data\processed\images_1024\manuscri33.PNG,data\raw\manuscripts\manuscri33.PNG,,,,,data\processed\thumbnails\manuscri33.PNG,
image,,,manuscri34.PNG,FOLIO_000157,157,nan_000157,,data\processed\images_1024\manuscri34.PNG,data\raw\manuscripts\manuscri34.PNG,,,,,data\processed\thumbnails\manuscri34.PNG,
image,,,manuscri35.PNG,FOLIO_000158,158,nan_000158,,data\processed\images_1024\manuscri35.PNG,data\raw\manuscripts\manuscri35.PNG,,,,,data\processed\thumbnails\manuscri35.PNG,
image,,,manuscri36.PNG,FOLIO_000159,159,nan_000159,,data\processed\images_1024\manuscri36.PNG,data\raw\manuscripts\manuscri36.PNG,,,,,data\processed\thumbnails\manuscri36.PNG,
image,,,manuscri37.PNG,FOLIO_000160,160,nan_000160,,data\processed\images_1024\manuscri37.PNG,data\raw\manuscripts\manuscri37.PNG,,,,,data\processed\thumbnails\manuscri37.PNG,
image,,,manuscri38.PNG,FOLIO_000161,161,nan_000161,,data\processed\images_1024\manuscri38.PNG,data\raw\manuscripts\manuscri38.PNG,,,,,data\processed\thumbnails\manuscri38.PNG,
image,,,manuscri39.PNG,FOLIO_000162,162,nan_000162,,data\processed\images_1024\manuscri39.PNG,data\raw\manuscripts\manuscri39.PNG,,,,,data\processed\thumbnails\manuscri39.PNG,
image,,,manuscri40.PNG,FOLIO_000163,163,nan_000163,,data\processed\images_1024\manuscri40.PNG,data\raw\manuscripts\manuscri40.PNG,,,,,data\processed\thumbnails\manuscri40.PNG,
image,,,manuscri41.PNG,FOLIO_000164,164,nan_000164,,data\processed\images_1024\manuscri41.PNG,data\raw\manuscripts\manuscri41.PNG,,,,,data\processed\thumbnails\manuscri41.PNG,
image,,,manuscri42.PNG,FOLIO_000165,165,nan_000165,,data\processed\images_1024\manuscri42.PNG,data\raw\manuscripts\manuscri42.PNG,,,,,data\processed\thumbnails\manuscri42.PNG,
image,,,manuscri43.PNG,FOLIO_000166,166,nan_000166,,data\processed\images_1024\manuscri43.PNG,data\raw\manuscripts\manuscri43.PNG,,,,,data\processed\thumbnails\manuscri43.PNG,
image,,,manuscri44.PNG,FOLIO_000167,167,nan_000167,,data\processed\images_1024\manuscri44.PNG,data\raw\manuscripts\manuscri44.PNG,,,,,data\processed\thumbnails\manuscri44.PNG,
image,,,manuscri45.PNG,FOLIO_000168,168,nan_000168,,data\processed\images_1024\manuscri45.PNG,data\raw\manuscripts\manuscri45.PNG,,,,,data\processed\thumbnails\manuscri45.PNG,
image,,,manuscri46.PNG,FOLIO_000169,169,nan_000169,,data\processed\images_1024\manuscri46.PNG,data\raw\manuscripts\manuscri46.PNG,,,,,data\processed\thumbnails\manuscri46.PNG,
image,,,manuscri47.PNG,FOLIO_000170,170,nan_000170,,data\processed\images_1024\manuscri47.PNG,data\raw\manuscripts\manuscri47.PNG,,,,,data\processed\thumbnails\manuscri47.PNG,
image,,,manuscri48.PNG,FOLIO_000171,171,nan_000171,,data\processed\images_1024\manuscri48.PNG,data\raw\manuscripts\manuscri48.PNG,,,,,data\processed\thumbnails\manuscri48.PNG,
image,,,manuscri49.PNG,FOLIO_000172,172,nan_000172,,data\processed\images_1024\manuscri49.PNG,data\raw\manuscripts\manuscri49.PNG,,,,,data\processed\thumbnails\manuscri49.PNG,
image,,,manuscri50.PNG,FOLIO_000173,173,nan_000173,,data\processed\images_1024\manuscri50.PNG,data\raw\manuscripts\manuscri50.PNG,,,,,data\processed\thumbnails\manuscri50.PNG,
image,,,manuscri51.PNG,FOLIO_000174,174,nan_000174,,data\processed\images_1024\manuscri51.PNG,data\raw\manuscripts\manuscri51.PNG,,,,,data\processed\thumbnails\manuscri51.PNG,
image,,,manuscri52.PNG,FOLIO_000175,175,nan_000175,,data\processed\images_1024\manuscri52.PNG,data\raw\manuscripts\manuscri52.PNG,,,,,data\processed\thumbnails\manuscri52.PNG,
image,,,manuscri53.PNG,FOLIO_000176,176,nan_000176,,data\processed\images_1024\manuscri53.PNG,data\raw\manuscripts\manuscri53.PNG,,,,,data\processed\thumbnails\manuscri53.PNG,
image,,,manuscri54.PNG,FOLIO_000177,177,nan_000177,,data\processed\images_1024\manuscri54.PNG,data\raw\manuscripts\manuscri54.PNG,,,,,data\processed\thumbnails\manuscri54.PNG,
image,,,manuscri55.PNG,FOLIO_000178,178,nan_000178,,data\processed\images_1024\manuscri55.PNG,data\raw\manuscripts\manuscri55.PNG,,,,,data\processed\thumbnails\manuscri55.PNG,
image,,,manuscri56.PNG,FOLIO_000179,179,nan_000179,,data\processed\images_1024\manuscri56.PNG,data\raw\manuscripts\manuscri56.PNG,,,,,data\processed\thumbnails\manuscri56.PNG,
image,,,manuscri57.PNG,FOLIO_000180,180,nan_000180,,data\processed\images_1024\manuscri57.PNG,data\raw\manuscripts\manuscri57.PNG,,,,,data\processed\thumbnails\manuscri57.PNG,
image,,,manuscri58.PNG,FOLIO_000181,181,nan_000181,,data\processed\images_1024\manuscri58.PNG,data\raw\manuscripts\manuscri58.PNG,,,,,data\processed\thumbnails\manuscri58.PNG,
image,,,manuscri59.PNG,FOLIO_000182,182,nan_000182,,data\processed\images_1024\manuscri59.PNG,data\raw\manuscripts\manuscri59.PNG,,,,,data\processed\thumbnails\manuscri59.PNG,
image,,,manuscri60.PNG,FOLIO_000183,183,nan_000183,,data\processed\images_1024\manuscri60.PNG,data\raw\manuscripts\manuscri60.PNG,,,,,data\processed\thumbnails\manuscri60.PNG,
image,,,manuscri61.PNG,FOLIO_000184,184,nan_000184,,data\processed\images_1024\manuscri61.PNG,data\raw\manuscripts\manuscri61.PNG,,,,,data\processed\thumbnails\manuscri61.PNG,
image,,,manuscri62.PNG,FOLIO_000185,185,nan_000185,,data\processed\images_1024\manuscri62.PNG,data\raw\manuscripts\manuscri62.PNG,,,,,data\processed\thumbnails\manuscri62.PNG,
image,,,manuscri63.PNG,FOLIO_000186,186,nan_000186,,data\processed\images_1024\manuscri63.PNG,data\raw\manuscripts\manuscri63.PNG,,,,,data\processed\thumbnails\manuscri63.PNG,
image,,,manuscri64.PNG,FOLIO_000187,187,nan_000187,,data\processed\images_1024\manuscri64.PNG,data\raw\manuscripts\manuscri64.PNG,,,,,data\processed\thumbnails\manuscri64.PNG,
image,,,manuscri65.PNG,FOLIO_000188,188,nan_000188,,data\processed\images_1024\manuscri65.PNG,data\raw\manuscripts\manuscri65.PNG,,,,,data\processed\thumbnails\manuscri65.PNG,
image,,,manuscri66.PNG,FOLIO_000189,189,nan_000189,,data\processed\images_1024\manuscri66.PNG,data\raw\manuscripts\manuscri66.PNG,,,,,data\processed\thumbnails\manuscri66.PNG,
image,,,manuscri67.PNG,FOLIO_000190,190,nan_000190,,data\processed\images_1024\manuscri67.PNG,data\raw\manuscripts\manuscri67.PNG,,,,,data\processed\thumbnails\manuscri67.PNG,
image,,,manuscri68.PNG,FOLIO_000191,191,nan_000191,,data\processed\images_1024\manuscri68.PNG,data\raw\manuscripts\manuscri68.PNG,,,,,data\processed\thumbnails\manuscri68.PNG,
image,,,manuscri69.PNG,FOLIO_000192,192,nan_000192,,data\processed\images_1024\manuscri69.PNG,data\raw\manuscripts\manuscri69.PNG,,,,,data\processed\thumbnails\manuscri69.PNG,
image,,,manuscri70.PNG,FOLIO_000193,193,nan_000193,,data\processed\images_1024\manuscri70.PNG,data\raw\manuscripts\manuscri70.PNG,,,,,data\processed\thumbnails\manuscri70.PNG,
image,,,manuscri71.PNG,FOLIO_000194,194,nan_000194,,data\processed\images_1024\manuscri71.PNG,data\raw\manuscripts\manuscri71.PNG,,,,,data\processed\thumbnails\manuscri71.PNG,
image,,,manuscri72.PNG,FOLIO_000195,195,nan_000195,,data\processed\images_1024\manuscri72.PNG,data\raw\manuscripts\manuscri72.PNG,,,,,data\processed\thumbnails\manuscri72.PNG,
image,,,manuscri73.PNG,FOLIO_000196,196,nan_000196,,data\processed\images_1024\manuscri73.PNG,data\raw\manuscripts\manuscri73.PNG,,,,,data\processed\thumbnails\manuscri73.PNG,
image,,,manuscri74.PNG,FOLIO_000197,197,nan_000197,,data\processed\images_1024\manuscri74.PNG,data\raw\manuscripts\manuscri74.PNG,,,,,data\processed\thumbnails\manuscri74.PNG,
image,,,manuscri75.PNG,FOLIO_000198,198,nan_000198,,data\processed\images_1024\manuscri75.PNG,data\raw\manuscripts\manuscri75.PNG,,,,,data\processed\thumbnails\manuscri75.PNG,
image,,,manuscri76.PNG,FOLIO_000199,199,nan_000199,,data\processed\images_1024\manuscri76.PNG,data\raw\manuscripts\manuscri76.PNG,,,,,data\processed\thumbnails\manuscri76.PNG,
image,,,manuscri77.PNG,FOLIO_000200,200,nan_000200,,data\processed\images_1024\manuscri77.PNG,data\raw\manuscripts\manuscri77.PNG,,,,,data\processed\thumbnails\manuscri77.PNG,
image,,,manuscri78.PNG,FOLIO_000201,201,nan_000201,,data\processed\images_1024\manuscri78.PNG,data\raw\manuscripts\manuscri78.PNG,,,,,data\processed\thumbnails\manuscri78.PNG,
image,,,manuscri79.PNG,FOLIO_000202,202,nan_000202,,data\processed\images_1024\manuscri79.PNG,data\raw\manuscripts\manuscri79.PNG,,,,,data\processed\thumbnails\manuscri79.PNG,
image,,,manuscri80.PNG,FOLIO_000203,203,nan_000203,,data\processed\images_1024\manuscri80.PNG,data\raw\manuscripts\manuscri80.PNG,,,,,data\processed\thumbnails\manuscri80.PNG,
image,,,manuscri81.PNG,FOLIO_000204,204,nan_000204,,data\processed\images_1024\manuscri81.PNG,data\raw\manuscripts\manuscri81.PNG,,,,,data\processed\thumbnails\manuscri81.PNG,
image,,,manuscri82.PNG,FOLIO_000205,205,nan_000205,,data\processed\images_1024\manuscri82.PNG,data\raw\manuscripts\manuscri82.PNG,,,,,data\processed\thumbnails\manuscri82.PNG,
image,,,manuscri83.PNG,FOLIO_000206,206,nan_000206,,data\processed\images_1024\manuscri83.PNG,data\raw\manuscripts\manuscri83.PNG,,,,,data\processed\thumbnails\manuscri83.PNG,
image,,,manuscri84.PNG,FOLIO_000207,207,nan_000207,,data\processed\images_1024\manuscri84.PNG,data\raw\manuscripts\manuscri84.PNG,,,,,data\processed\thumbnails\manuscri84.PNG,
image,,,manuscri85.PNG,FOLIO_000208,208,nan_000208,,data\processed\images_1024\manuscri85.PNG,data\raw\manuscripts\manuscri85.PNG,,,,,data\processed\thumbnails\manuscri85.PNG,
image,,,manuscri86.PNG,FOLIO_000209,209,nan_000209,,data\processed\images_1024\manuscri86.PNG,data\raw\manuscripts\manuscri86.PNG,,,,,data\processed\thumbnails\manuscri86.PNG,
image,,,manuscri87.PNG,FOLIO_000210,210,nan_000210,,data\processed\images_1024\manuscri87.PNG,data\raw\manuscripts\manuscri87.PNG,,,,,data\processed\thumbnails\manuscri87.PNG,
image,,,manuscri88.PNG,FOLIO_000211,211,nan_000211,,data\processed\images_1024\manuscri88.PNG,data\raw\manuscripts\manuscri88.PNG,,,,,data\processed\thumbnails\manuscri88.PNG,
image,,,manuscri89.PNG,FOLIO_000212,212,nan_000212,,data\processed\images_1024\manuscri89.PNG,data\raw\manuscripts\manuscri89.PNG,,,,,data\processed\thumbnails\manuscri89.PNG,
image,,,manuscri90.PNG,FOLIO_000213,213,nan_000213,,data\processed\images_1024\manuscri90.PNG,data\raw\manuscripts\manuscri90.PNG,,,,,data\processed\thumbnails\manuscri90.PNG,
image,,,manuscri91.PNG,FOLIO_000214,214,nan_000214,,data\processed\images_1024\manuscri91.PNG,data\raw\manuscripts\manuscri91.PNG,,,,,data\processed\thumbnails\manuscri91.PNG,
image,,,manuscri92.PNG,FOLIO_000215,215,nan_000215,,data\processed\images_1024\manuscri92.PNG,data\raw\manuscripts\manuscri92.PNG,,,,,data\processed\thumbnails\manuscri92.PNG,
image,,,manuscri93.PNG,FOLIO_000216,216,nan_000216,,data\processed\images_1024\manuscri93.PNG,data\raw\manuscripts\manuscri93.PNG,,,,,data\processed\thumbnails\manuscri93.PNG,
image,,,manuscri94.PNG,FOLIO_000217,217,nan_000217,,data\processed\images_1024\manuscri94.PNG,data\raw\manuscripts\manuscri94.PNG,,,,,data\processed\thumbnails\manuscri94.PNG,
image,,,manuscri95.PNG,FOLIO_000218,218,nan_000218,,data\processed\images_1024\manuscri95.PNG,data\raw\manuscripts\manuscri95.PNG,,,,,data\processed\thumbnails\manuscri95.PNG,
image,,,manuscri96.PNG,FOLIO_000219,219,nan_000219,,data\processed\images_1024\manuscri96.PNG,data\raw\manuscripts\manuscri96.PNG,,,,,data\processed\thumbnails\manuscri96.PNG,
image,,,manuscri97.PNG,FOLIO_000220,220,nan_000220,,data\processed\images_1024\manuscri97.PNG,data\raw\manuscripts\manuscri97.PNG,,,,,data\processed\thumbnails\manuscri97.PNG,
image,,,manuscri98.PNG,FOLIO_000221,221,nan_000221,,data\processed\images_1024\manuscri98.PNG,data\raw\manuscripts\manuscri98.PNG,,,,,data\processed\thumbnails\manuscri98.PNG,
image,,,manuscri99.PNG,FOLIO_000222,222,nan_000222,,data\processed\images_1024\manuscri99.PNG,data\raw\manuscripts\manuscri99.PNG,,,,,data\processed\thumbnails\manuscri99.PNG,
image,,,manuscript1.PNG,FOLIO_000223,223,nan_000223,,data\processed\images_1024\manuscript1.PNG,data\raw\manuscripts\manuscript1.PNG,,,,,data\processed\thumbnails\manuscript1.PNG,
image,,,manuscript10.PNG,FOLIO_000224,224,nan_000224,,data\processed\images_1024\manuscript10.PNG,data\raw\manuscripts\manuscript10.PNG,,,,,data\processed\thumbnails\manuscript10.PNG,
image,,,manuscript11.PNG,FOLIO_000225,225,nan_000225,,data\processed\images_1024\manuscript11.PNG,data\raw\manuscripts\manuscript11.PNG,,,,,data\processed\thumbnails\manuscript11.PNG,
image,,,manuscript12.PNG,FOLIO_000226,226,nan_000226,,data\processed\images_1024\manuscript12.PNG,data\raw\manuscripts\manuscript12.PNG,,,,,data\processed\thumbnails\manuscript12.PNG,
image,,,manuscript13.PNG,FOLIO_000227,227,nan_000227,,data\processed\images_1024\manuscript13.PNG,data\raw\manuscripts\manuscript13.PNG,,,,,data\processed\thumbnails\manuscript13.PNG,
image,,,manuscript14.PNG,FOLIO_000228,228,nan_000228,,data\processed\images_1024\manuscript14.PNG,data\raw\manuscripts\manuscript14.PNG,,,,,data\processed\thumbnails\manuscript14.PNG,
image,,,manuscript15.PNG,FOLIO_000229,229,nan_000229,,data\processed\images_1024\manuscript15.PNG,data\raw\manuscripts\manuscript15.PNG,,,,,data\processed\thumbnails\manuscript15.PNG,
image,,,manuscript16.PNG,FOLIO_000230,230,nan_000230,,data\processed\images_1024\manuscript16.PNG,data\raw\manuscripts\manuscript16.PNG,,,,,data\processed\thumbnails\manuscript16.PNG,
image,,,manuscript17.PNG,FOLIO_000231,231,nan_000231,,data\processed\images_1024\manuscript17.PNG,data\raw\manuscripts\manuscript17.PNG,,,,,data\processed\thumbnails\manuscript17.PNG,
image,,,manuscript18.PNG,FOLIO_000232,232,nan_000232,,data\processed\images_1024\manuscript18.PNG,data\raw\manuscripts\manuscript18.PNG,,,,,data\processed\thumbnails\manuscript18.PNG,
image,,,manuscript19.PNG,FOLIO_000233,233,nan_000233,,data\processed\images_1024\manuscript19.PNG,data\raw\manuscripts\manuscript19.PNG,,,,,data\processed\thumbnails\manuscript19.PNG,
image,,,manuscript2.PNG,FOLIO_000234,234,nan_000234,,data\processed\images_1024\manuscript2.PNG,data\raw\manuscripts\manuscript2.PNG,,,,,data\processed\thumbnails\manuscript2.PNG,
image,,,manuscript20.PNG,FOLIO_000235,235,nan_000235,,data\processed\images_1024\manuscript20.PNG,data\raw\manuscripts\manuscript20.PNG,,,,,data\processed\thumbnails\manuscript20.PNG,
image,,,manuscript21.PNG,FOLIO_000236,236,nan_000236,,data\processed\images_1024\manuscript21.PNG,data\raw\manuscripts\manuscript21.PNG,,,,,data\processed\thumbnails\manuscript21.PNG,
image,,,manuscript3.PNG,FOLIO_000237,237,nan_000237,,data\processed\images_1024\manuscript3.PNG,data\raw\manuscripts\manuscript3.PNG,,,,,data\processed\thumbnails\manuscript3.PNG,
image,,,manuscript4.PNG,FOLIO_000238,238,nan_000238,,data\processed\images_1024\manuscript4.PNG,data\raw\manuscripts\manuscript4.PNG,,,,,data\processed\thumbnails\manuscript4.PNG,
image,,,manuscript5.PNG,FOLIO_000239,239,nan_000239,,data\processed\images_1024\manuscript5.PNG,data\raw\manuscripts\manuscript5.PNG,,,,,data\processed\thumbnails\manuscript5.PNG,
image,,,manuscript6.PNG,FOLIO_000240,240,nan_000240,,data\processed\images_1024\manuscript6.PNG,data\raw\manuscripts\manuscript6.PNG,,,,,data\processed\thumbnails\manuscript6.PNG,
image,,,manuscript7.PNG,FOLIO_000241,241,nan_000241,,data\processed\images_1024\manuscript7.PNG,data\raw\manuscripts\manuscript7.PNG,,,,,data\processed\thumbnails\manuscript7.PNG,
image,,,manuscript8.PNG,FOLIO_000242,242,nan_000242,,data\processed\images_1024\manuscript8.PNG,data\raw\manuscripts\manuscript8.PNG,,,,,data\processed\thumbnails\manuscript8.PNG,
image,,,manuscript9.PNG,FOLIO_000243,243,nan_000243,,data\processed\images_1024\manuscript9.PNG,data\raw\manuscripts\manuscript9.PNG,,,,,data\processed\thumbnails\manuscript9.PNG,
image,,,Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,FOLIO_000244,244,nan_000244,,data\processed\images_1024\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,data\raw\manuscripts\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,,,,,data\processed\thumbnails\Palm-leaf_manuscript_2C_ancient_and_medieval_Tamil_literature__28partly_Sangam_era_29_2C_Languages_in_the_manuscript_Tamil_Telugu_Sanskrit_2C_Scripts_Grantha_Telugu_Tamil_2C_Hindu_Shaivism_monastery_2C_UVSL_589.jpg,
